BN,TN,startTR,startTRReal,startTimeReal,planTime,execTime,feedbackTime,iti,expectedDigit1,expectedDigit2,expectedDigit3,expectedDigit4,expectedDigit5,pressedDigit1,pressedDigit2,pressedDigit3,pressedDigit4,pressedDigit5,releasedDigit1,releasedDigit2,releasedDigit3,releasedDigit4,releasedDigit5,reactionTime1,reactionTime2,reactionTime3,reactionTime4,reactionTime5,releaseTime1,releaseTime2,releaseTime3,releaseTime4,releaseTime5,isError,ExecutionTime,MovementTime,numCorrectDigits,rewThresh1,rewThresh2,QuartetType,Unnamed: 41,SN,SID,PosInQuartet,Quartet,planError,correct,ipi1,ipi2,ipi3,ipi4
1,1,0,6,5001,1000,5000,1000,500,5,3,2,4,2,1.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,575.0,2325.0,2780.0,3725.0,4230.0,1130.0,2625.0,3165.0,4095.0,4525.0,1,5000.0,5000.0,4,2000.0,4000.0,3,,0,100,1,AAAA,False,False,1750.0,455.0,945.0,505.0
1,2,0,13,12051,1000,5000,1000,500,5,3,2,4,2,5.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,5.0,465.0,2040.0,3415.0,4240.0,355.0,490.0,2290.0,3680.0,4455.0,1,5000.0,5000.0,2,2000.0,4000.0,3,,0,100,2,AAAA,True,False,460.0,1575.0,1375.0,825.0
1,3,0,20,19031,1000,5000,1000,500,5,3,2,4,2,5.0,3.0,2.0,4.0,2.0,5.0,3.0,2.0,4.0,2.0,5.0,1365.0,1740.0,2220.0,2690.0,450.0,1650.0,1985.0,2550.0,2905.0,0,2905.0,2900.0,5,2000.0,4000.0,3,,0,100,3,AAAA,True,False,1360.0,375.0,480.0,470.0
1,4,0,25,24460,1000,5000,1000,500,5,3,2,4,2,5.0,3.0,2.0,4.0,2.0,5.0,3.0,2.0,4.0,2.0,5.0,1045.0,1370.0,1775.0,2150.0,415.0,1315.0,1585.0,2055.0,2525.0,0,2525.0,2520.0,5,2000.0,4000.0,3,,0,100,4,AAAA,True,False,1040.0,325.0,405.0,375.0
1,5,0,30,29510,1000,5000,1000,500,3,4,3,3,5,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,945.0,1380.0,1885.0,2270.0,2765.0,1240.0,1665.0,2175.0,2520.0,3090.0,0,3090.0,2145.0,5,2000.0,4000.0,1,,0,100,1,AAMA,False,True,435.0,505.0,385.0,495.0
1,6,0,36,35126,1000,5000,1000,500,3,4,3,3,5,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,370.0,725.0,1175.0,1905.0,2315.0,880.0,1080.0,1720.0,2190.0,2620.0,0,2620.0,2250.0,5,2000.0,4000.0,1,,0,100,2,AAMA,False,True,355.0,450.0,730.0,410.0
1,7,0,41,40271,1000,5000,1000,500,3,4,2,3,5,3.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,5.0,490.0,1055.0,1650.0,2070.0,285.0,835.0,1320.0,1940.0,2445.0,0,2445.0,2440.0,5,2000.0,4000.0,1,,0,100,3,AAMA,True,False,485.0,565.0,595.0,420.0
1,8,0,46,45241,1000,5000,1000,500,3,4,3,3,5,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,645.0,1310.0,2165.0,2630.0,330.0,965.0,2025.0,2510.0,3000.0,0,3000.0,2995.0,5,2000.0,4000.0,1,,0,100,4,AAMA,True,False,640.0,665.0,855.0,465.0
1,9,0,51,50771,1000,5000,1000,500,1,3,1,4,3,1.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,630.0,1255.0,1675.0,2325.0,2830.0,935.0,1570.0,1980.0,2665.0,3120.0,0,3120.0,2490.0,5,2000.0,4000.0,3,,0,100,1,AAAA,False,True,625.0,420.0,650.0,505.0
1,10,0,57,56416,1000,5000,1000,500,1,3,1,4,3,1.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,5.0,650.0,1600.0,2080.0,2090.0,195.0,1090.0,1880.0,2085.0,2420.0,1,5000.0,5000.0,3,2000.0,4000.0,3,,0,100,2,AAAA,True,False,645.0,950.0,480.0,10.0
1,11,0,62,61366,1000,5000,1000,500,1,3,1,4,3,1.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,395.0,445.0,1390.0,2160.0,300.0,470.0,815.0,1690.0,2525.0,1,5000.0,5000.0,3,2000.0,4000.0,3,,0,100,3,AAAA,True,False,390.0,50.0,945.0,770.0
1,12,0,67,66421,1000,5000,1000,500,1,3,1,4,3,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,615.0,685.0,1915.0,2515.0,375.0,835.0,985.0,2190.0,2835.0,0,2835.0,2830.0,5,2000.0,4000.0,3,,0,100,4,AAAA,True,False,610.0,70.0,1230.0,600.0
1,13,0,72,71786,1000,5000,1000,500,2,5,3,4,2,2.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,5.0,490.0,1280.0,2175.0,2710.0,195.0,790.0,1515.0,2465.0,2970.0,0,2970.0,2965.0,5,2000.0,4000.0,2,,0,100,1,AARA,True,False,485.0,790.0,895.0,535.0
1,14,0,78,77281,1000,5000,1000,500,2,5,3,4,2,1.0,5.0,3.0,4.0,2.0,1.0,5.0,3.0,4.0,2.0,75.0,1710.0,2840.0,3265.0,3855.0,330.0,1975.0,3055.0,3480.0,4105.0,1,5000.0,5000.0,4,2000.0,4000.0,2,,0,100,2,AARA,False,False,1635.0,1130.0,425.0,590.0
1,15,0,84,83911,1000,5000,1000,500,1,4,1,5,3,1.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,4.0,5.0,5.0,105.0,1285.0,2195.0,2275.0,130.0,215.0,1540.0,2345.0,2440.0,1,5000.0,5000.0,2,2000.0,4000.0,2,,0,100,3,AARA,True,False,100.0,1180.0,910.0,80.0
1,16,0,89,88875,1000,5000,1000,500,2,5,3,4,2,2.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,5.0,690.0,1450.0,2195.0,2710.0,45.0,980.0,1720.0,2440.0,2955.0,0,2955.0,2950.0,5,2000.0,4000.0,2,,0,100,4,AARA,True,False,685.0,760.0,745.0,515.0
1,17,0,95,94361,1000,5000,1000,500,1,5,5,1,3,1.0,5.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,5.0,675.0,720.0,1650.0,2275.0,200.0,935.0,950.0,1960.0,2545.0,1,5000.0,5000.0,4,2000.0,4000.0,2,,0,100,1,AARA,True,False,670.0,45.0,930.0,625.0
1,18,0,100,99436,1000,5000,1000,500,1,5,5,1,3,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,460.0,1110.0,1660.0,2135.0,255.0,800.0,1940.0,2105.0,2240.0,1,5000.0,5000.0,4,2000.0,4000.0,2,,0,100,2,AARA,True,False,455.0,650.0,550.0,475.0
1,19,0,105,104201,1000,5000,1000,500,1,2,5,4,2,1.0,2.0,5.0,4.0,5.0,1.0,2.0,5.0,5.0,4.0,5.0,595.0,1145.0,1760.0,1815.0,300.0,865.0,1570.0,1890.0,2035.0,1,5000.0,5000.0,4,2000.0,4000.0,2,,0,100,3,AARA,True,False,590.0,550.0,615.0,55.0
1,20,0,109,108766,1000,5000,1000,500,1,5,5,1,3,1.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,5.0,775.0,925.0,2610.0,3250.0,345.0,950.0,1110.0,2920.0,3500.0,1,5000.0,5000.0,4,2000.0,4000.0,2,,0,100,4,AARA,True,False,770.0,150.0,1685.0,640.0
1,21,0,115,114791,1000,5000,1000,500,1,5,4,4,5,1.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,1020.0,2005.0,2015.0,3075.0,240.0,1305.0,2115.0,2205.0,3380.0,1,5000.0,5000.0,4,2000.0,4000.0,1,,0,100,1,AAMA,True,False,1015.0,985.0,10.0,1060.0
1,22,0,121,120696,1000,5000,1000,500,1,5,4,4,5,1.0,5.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,925.0,1705.0,2200.0,2780.0,205.0,1175.0,1965.0,2445.0,3055.0,0,3055.0,3050.0,5,2000.0,4000.0,1,,0,100,2,AAMA,True,False,920.0,780.0,495.0,580.0
1,23,0,127,126276,1000,5000,1000,500,1,5,2,4,5,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,205.0,255.0,425.0,2165.0,2875.0,215.0,270.0,535.0,2400.0,3130.0,1,5000.0,5000.0,3,2000.0,4000.0,1,,0,100,3,AAMA,False,False,50.0,170.0,1740.0,710.0
1,24,0,132,131931,1000,5000,1000,500,1,5,4,4,5,1.0,5.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,50.0,875.0,1530.0,1965.0,2585.0,370.0,1200.0,1880.0,2340.0,2850.0,0,2850.0,2800.0,5,2000.0,4000.0,1,,0,100,4,AAMA,False,True,825.0,655.0,435.0,620.0
1,25,0,138,137306,1000,5000,1000,500,1,1,4,4,2,1.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,5.0,700.0,1745.0,2315.0,3115.0,105.0,1020.0,2005.0,2630.0,3370.0,0,3370.0,3365.0,5,2000.0,4000.0,3,,0,100,1,AAAA,True,False,695.0,1045.0,570.0,800.0
1,26,0,144,143201,1000,5000,1000,500,1,1,4,4,2,1.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,4.0,2.0,5.0,470.0,1050.0,2095.0,3025.0,110.0,760.0,1300.0,2400.0,3300.0,1,5000.0,5000.0,4,2000.0,4000.0,3,,0,100,2,AAAA,True,False,465.0,580.0,1045.0,930.0
1,27,0,150,149031,1000,5000,1000,500,1,1,4,4,2,1.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,5.0,565.0,1390.0,2215.0,2680.0,300.0,820.0,2145.0,2675.0,2685.0,1,5000.0,5000.0,4,2000.0,4000.0,3,,0,100,3,AAAA,True,False,560.0,825.0,825.0,465.0
1,28,0,155,154245,1000,5000,1000,500,1,1,4,4,2,1.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,575.0,1090.0,1680.0,2100.0,2580.0,865.0,1350.0,1915.0,2400.0,2825.0,0,2825.0,2250.0,5,2000.0,4000.0,3,,0,100,4,AAAA,False,True,515.0,590.0,420.0,480.0
1,29,0,160,159596,1000,5000,1000,500,1,4,3,1,3,1.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,5.0,1360.0,2130.0,3475.0,4080.0,150.0,1655.0,2405.0,3675.0,4305.0,1,5000.0,5000.0,3,2000.0,4000.0,1,,0,100,1,AAMA,True,False,1355.0,770.0,1345.0,605.0
1,30,0,167,166426,1000,5000,1000,500,1,4,3,1,3,1.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,5.0,1265.0,1870.0,2405.0,3415.0,105.0,1545.0,2125.0,2655.0,3650.0,0,3650.0,3645.0,5,2000.0,4000.0,1,,0,100,2,AAMA,True,False,1260.0,605.0,535.0,1010.0
1,31,0,173,172601,1000,5000,1000,500,1,4,2,1,3,1.0,4.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,445.0,1195.0,1740.0,2245.0,2775.0,705.0,1375.0,2000.0,2485.0,3005.0,0,3005.0,2560.0,5,2000.0,4000.0,1,,0,100,3,AAMA,False,True,750.0,545.0,505.0,530.0
1,32,0,179,178136,1000,5000,1000,500,1,4,3,1,3,1.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,400.0,1435.0,1900.0,2430.0,2835.0,625.0,1650.0,2170.0,2625.0,3055.0,0,3055.0,2655.0,5,2000.0,4000.0,1,,0,100,4,AAMA,False,True,1035.0,465.0,530.0,405.0
1,33,0,184,183726,1000,5000,1000,500,2,2,1,1,5,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,410.0,875.0,1210.0,2025.0,160.0,605.0,1045.0,1370.0,2300.0,0,2300.0,2295.0,5,2000.0,4000.0,2,,0,100,1,AARA,True,False,405.0,465.0,335.0,815.0
1,34,0,189,188551,1000,5000,1000,500,2,2,1,1,5,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,360.0,785.0,1270.0,1325.0,1910.0,585.0,940.0,1415.0,1480.0,2115.0,1,5000.0,5000.0,3,2000.0,4000.0,2,,0,100,2,AARA,False,False,425.0,485.0,55.0,585.0
1,35,0,194,193191,1000,5000,1000,500,3,3,3,3,1,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,145.0,480.0,830.0,1265.0,1545.0,310.0,670.0,1040.0,1420.0,1740.0,0,1740.0,1595.0,5,2000.0,4000.0,2,,0,100,3,AARA,False,True,335.0,350.0,435.0,280.0
1,36,0,198,197456,1000,5000,1000,500,2,2,1,1,5,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,275.0,1140.0,1430.0,1805.0,15.0,530.0,1305.0,1605.0,2020.0,0,2020.0,2015.0,5,2000.0,4000.0,2,,0,100,4,AARA,True,False,270.0,865.0,290.0,375.0
1,37,0,203,202000,1000,5000,1000,500,3,2,1,5,2,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,5.0,2.0,5.0,720.0,1220.0,1840.0,2320.0,155.0,950.0,1405.0,2090.0,2565.0,0,2565.0,2560.0,5,2000.0,4000.0,1,,0,100,1,AAMA,True,False,715.0,500.0,620.0,480.0
1,38,0,208,207091,1000,5000,1000,500,3,2,1,5,2,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,5.0,2.0,465.0,935.0,1335.0,1930.0,2370.0,715.0,1165.0,1535.0,2205.0,2555.0,0,2555.0,2090.0,5,2000.0,4000.0,1,,0,100,2,AAMA,False,True,470.0,400.0,595.0,440.0
1,39,0,213,212171,1000,5000,1000,500,3,2,3,5,2,3.0,2.0,3.0,5.0,1.0,3.0,2.0,3.0,5.0,1.0,180.0,785.0,1255.0,2280.0,2660.0,430.0,965.0,1410.0,2545.0,2830.0,1,5000.0,5000.0,4,2000.0,4000.0,1,,0,100,3,AAMA,False,False,605.0,470.0,1025.0,380.0
1,40,0,218,217526,1000,5000,1000,500,3,2,1,5,2,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,5.0,2.0,5.0,590.0,940.0,1340.0,1930.0,45.0,795.0,1150.0,1575.0,2190.0,0,2190.0,2185.0,5,2000.0,4000.0,1,,0,100,4,AAMA,True,False,585.0,350.0,400.0,590.0
1,41,0,223,222240,1000,5000,1000,500,3,1,3,3,1,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,1540.0,2115.0,2650.0,3045.0,75.0,1745.0,2295.0,2845.0,3220.0,0,3220.0,3215.0,5,2000.0,4000.0,1,,0,100,1,AAMA,True,False,1535.0,575.0,535.0,395.0
1,42,0,228,227986,1000,5000,1000,500,3,1,3,3,1,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,620.0,1010.0,1275.0,1655.0,120.0,805.0,1190.0,1485.0,1865.0,0,1865.0,1860.0,5,2000.0,4000.0,1,,0,100,2,AAMA,True,False,615.0,390.0,265.0,380.0
1,43,0,233,232376,1000,5000,1000,500,3,1,2,3,1,3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,725.0,1215.0,1620.0,1895.0,25.0,955.0,1420.0,1825.0,2085.0,0,2085.0,2080.0,5,2000.0,4000.0,1,,0,100,3,AAMA,True,False,720.0,490.0,405.0,275.0
1,44,0,237,236991,1000,5000,1000,500,3,1,3,3,1,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,620.0,1075.0,1355.0,1735.0,210.0,790.0,1250.0,1550.0,1915.0,0,1915.0,1910.0,5,2000.0,4000.0,1,,0,100,4,AAMA,True,False,615.0,455.0,280.0,380.0
1,45,0,242,241431,1000,5000,1000,500,3,1,5,2,5,3.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,5.0,5.0,590.0,1240.0,1590.0,1620.0,2695.0,825.0,1420.0,1675.0,1810.0,2985.0,1,5000.0,5000.0,4,2000.0,4000.0,2,,0,100,1,AARA,False,False,650.0,350.0,30.0,1075.0
1,46,0,247,246940,1000,5000,1000,500,3,1,5,2,5,3.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,2.0,5.0,105.0,705.0,1180.0,2790.0,3205.0,325.0,910.0,1410.0,2960.0,3430.0,1,5000.0,5000.0,4,2000.0,4000.0,2,,0,100,2,AARA,False,False,600.0,475.0,1610.0,415.0
1,47,0,253,252895,1000,5000,1000,500,1,2,1,4,1,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,535.0,970.0,1375.0,2095.0,2720.0,750.0,1170.0,1630.0,2255.0,2910.0,0,2910.0,2375.0,5,2000.0,4000.0,2,,0,100,3,AARA,False,True,435.0,405.0,720.0,625.0
1,48,0,259,258330,1000,5000,1000,500,3,1,5,2,5,3.0,1.0,5.0,2.0,5.0,3.0,1.0,5.0,2.0,5.0,60.0,835.0,1355.0,1910.0,2505.0,225.0,885.0,1505.0,2115.0,2710.0,0,2710.0,2650.0,5,2000.0,4000.0,2,,0,100,4,AARA,False,True,775.0,520.0,555.0,595.0
1,49,0,264,263565,1000,5000,1000,500,2,4,2,4,3,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,660.0,1150.0,1525.0,2590.0,3085.0,870.0,1295.0,1675.0,2840.0,3235.0,1,5000.0,5000.0,4,2000.0,4000.0,3,,0,100,1,AAAA,False,False,490.0,375.0,1065.0,495.0
1,50,0,270,269326,1000,5000,1000,500,2,4,2,4,3,2.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,580.0,940.0,1400.0,1860.0,220.0,805.0,1155.0,1550.0,2090.0,0,2090.0,2085.0,5,2000.0,4000.0,3,,0,100,2,AAAA,True,False,575.0,360.0,460.0,460.0
1,51,0,274,273940,1000,5000,1000,500,2,4,2,4,3,2.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,640.0,1450.0,1785.0,2155.0,2900.0,865.0,1700.0,1980.0,2505.0,3140.0,0,3140.0,2500.0,5,2000.0,4000.0,3,,0,100,3,AAAA,False,True,810.0,335.0,370.0,745.0
1,52,0,280,279606,1000,5000,1000,500,2,4,2,4,3,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,335.0,740.0,860.0,2200.0,3580.0,585.0,975.0,980.0,2440.0,3630.0,1,5000.0,5000.0,2,2000.0,4000.0,3,,0,100,4,AAAA,False,False,405.0,120.0,1340.0,1380.0
1,53,0,286,285766,1000,5000,1000,500,3,4,5,4,1,3.0,4.0,5.0,4.0,1.0,3.0,4.0,5.0,4.0,1.0,5.0,650.0,1300.0,2080.0,2540.0,200.0,835.0,1570.0,2230.0,2805.0,0,2805.0,2800.0,5,2000.0,4000.0,3,,0,100,1,AAAA,True,False,645.0,650.0,780.0,460.0
1,54,0,292,291096,1000,5000,1000,500,3,4,5,4,1,3.0,4.0,5.0,4.0,1.0,3.0,4.0,5.0,4.0,1.0,340.0,1160.0,1835.0,2515.0,2955.0,550.0,1370.0,2185.0,2615.0,3165.0,0,3165.0,2825.0,5,2000.0,4000.0,3,,0,100,2,AAAA,False,True,820.0,675.0,680.0,440.0
1,55,0,297,296786,1000,5000,1000,500,3,4,5,4,1,3.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,350.0,1315.0,1650.0,2730.0,2895.0,645.0,1480.0,1905.0,2735.0,3055.0,1,5000.0,5000.0,3,2000.0,4000.0,3,,0,100,3,AAAA,False,False,965.0,335.0,1080.0,165.0
1,56,0,303,302370,1000,5000,1000,500,3,4,5,4,1,3.0,4.0,5.0,4.0,1.0,3.0,4.0,5.0,4.0,1.0,5.0,685.0,1070.0,1770.0,2235.0,95.0,845.0,1235.0,1960.0,2465.0,0,2465.0,2460.0,5,2000.0,4000.0,3,,0,100,4,AAAA,True,False,680.0,385.0,700.0,465.0
1,57,0,308,307361,1000,5000,1000,500,2,2,1,3,2,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,205.0,640.0,1160.0,2490.0,2820.0,470.0,830.0,1360.0,2735.0,3010.0,0,3010.0,2805.0,5,2000.0,4000.0,2,,0,100,1,AARA,False,True,435.0,520.0,1330.0,330.0
1,58,0,313,312901,1000,5000,1000,500,2,2,1,3,2,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,400.0,785.0,1740.0,2650.0,2985.0,605.0,1015.0,1980.0,2800.0,3190.0,0,3190.0,2790.0,5,2000.0,4000.0,2,,0,100,2,AARA,False,True,385.0,955.0,910.0,335.0
1,59,0,319,318621,1000,5000,1000,500,3,4,5,1,1,3.0,4.0,5.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,5.0,1130.0,1840.0,2510.0,2855.0,20.0,1260.0,2110.0,2705.0,3025.0,0,3025.0,3020.0,5,2000.0,4000.0,2,,0,100,3,AARA,True,False,1125.0,710.0,670.0,345.0
1,60,0,325,324176,1000,5000,1000,500,2,2,1,3,2,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,365.0,735.0,855.0,2410.0,2690.0,570.0,825.0,1045.0,2660.0,2875.0,1,5000.0,5000.0,4,2000.0,4000.0,2,,0,100,4,AARA,False,False,370.0,120.0,1555.0,280.0
1,61,0,330,329581,1000,5000,1000,500,3,3,4,2,3,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,955.0,1290.0,1775.0,2250.0,2715.0,1110.0,1470.0,2020.0,2365.0,2850.0,0,2850.0,1895.0,5,2000.0,4000.0,1,,0,100,1,AAMA,False,True,335.0,485.0,475.0,465.0
1,62,0,335,334956,1000,5000,1000,500,3,3,4,2,3,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,360.0,730.0,1140.0,1600.0,2055.0,520.0,900.0,1355.0,1755.0,2185.0,0,2185.0,1825.0,5,2000.0,4000.0,1,,0,100,2,AAMA,False,True,370.0,410.0,460.0,455.0
1,63,0,340,339666,1000,5000,1000,500,3,3,1,2,3,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,435.0,755.0,1240.0,1700.0,2280.0,580.0,890.0,1355.0,1830.0,2430.0,0,2430.0,1995.0,5,2000.0,4000.0,1,,0,100,3,AAMA,False,True,320.0,485.0,460.0,580.0
1,64,0,345,344621,1000,5000,1000,500,3,3,4,2,3,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,400.0,1455.0,2025.0,2740.0,75.0,555.0,1695.0,2190.0,2930.0,0,2930.0,2925.0,5,2000.0,4000.0,1,,0,100,4,AAMA,True,False,395.0,1055.0,570.0,715.0
1,65,0,351,350075,1000,5000,1000,500,3,5,3,1,4,3.0,5.0,3.0,1.0,4.0,3.0,5.0,3.0,1.0,4.0,5.0,1055.0,1660.0,2200.0,2845.0,200.0,1265.0,1840.0,2415.0,3075.0,0,3075.0,3070.0,5,2000.0,4000.0,2,,0,100,1,AARA,True,False,1050.0,605.0,540.0,645.0
1,66,0,356,355675,1000,5000,1000,500,3,5,3,1,4,3.0,5.0,4.0,1.0,4.0,3.0,5.0,4.0,1.0,4.0,400.0,1120.0,1820.0,4185.0,4655.0,620.0,1345.0,2040.0,4380.0,4930.0,1,5000.0,5000.0,4,2000.0,4000.0,2,,0,100,2,AARA,False,False,720.0,700.0,2365.0,470.0
1,67,0,364,363131,1000,5000,1000,500,3,3,5,2,4,3.0,3.0,5.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,535.0,915.0,1955.0,2365.0,180.0,715.0,1130.0,2155.0,2635.0,0,2635.0,2630.0,5,2000.0,4000.0,2,,0,100,3,AARA,True,False,530.0,380.0,1040.0,410.0
1,68,0,369,368291,1000,5000,1000,500,3,5,3,1,4,3.0,5.0,3.0,1.0,4.0,3.0,5.0,3.0,1.0,4.0,5.0,410.0,895.0,1260.0,1745.0,55.0,585.0,1075.0,1450.0,1960.0,0,1960.0,1955.0,5,2000.0,4000.0,2,,0,100,4,AARA,True,False,405.0,485.0,365.0,485.0
1,69,0,373,372776,1000,5000,1000,500,5,2,4,3,3,5.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,395.0,950.0,1695.0,2225.0,2445.0,580.0,1125.0,1960.0,2355.0,2605.0,0,2605.0,2210.0,5,2000.0,4000.0,3,,0,100,1,AAAA,False,True,555.0,745.0,530.0,220.0
1,70,0,378,377911,1000,5000,1000,500,5,2,4,3,3,5.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,500.0,1000.0,1430.0,1850.0,2070.0,675.0,1195.0,1650.0,1945.0,2160.0,0,2160.0,1660.0,5,2000.0,4000.0,3,,0,100,2,AAAA,False,True,500.0,430.0,420.0,220.0
1,71,0,383,382601,1000,5000,1000,500,5,2,4,3,3,5.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,380.0,1025.0,1760.0,2030.0,2215.0,640.0,1180.0,1945.0,2180.0,2420.0,0,2420.0,2040.0,5,2000.0,4000.0,3,,0,100,3,AAAA,False,True,645.0,735.0,270.0,185.0
1,72,0,388,387546,1000,5000,1000,500,5,2,4,3,3,5.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,370.0,925.0,1380.0,1810.0,1975.0,620.0,1150.0,1595.0,1855.0,2130.0,0,2130.0,1760.0,5,2000.0,4000.0,3,,0,100,4,AAAA,False,True,555.0,455.0,430.0,165.0
2,1,0,6,5001,1000,5000,1000,500,5,4,2,4,4,5.0,4.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,760.0,1285.0,1810.0,2090.0,150.0,1010.0,1510.0,2050.0,2335.0,1,5000.0,5000.0,3,2420.0,3025.0,1,,0,100,1,AAMA,True,False,755.0,525.0,525.0,280.0
2,2,0,10,9866,1000,5000,1000,500,5,4,2,4,4,5.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,845.0,1295.0,1640.0,1865.0,145.0,980.0,1515.0,1815.0,2080.0,1,5000.0,5000.0,5,2420.0,3025.0,1,,0,100,2,AAMA,True,False,840.0,450.0,345.0,225.0
2,3,0,15,14471,1000,5000,1000,500,5,4,3,4,4,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,145.0,1090.0,1790.0,2115.0,2435.0,310.0,1235.0,1985.0,2310.0,2610.0,0,2610.0,2465.0,5,2420.0,3025.0,1,,0,100,3,AAMA,False,True,945.0,700.0,325.0,320.0
2,4,0,20,19606,1000,5000,1000,500,5,4,2,4,4,5.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,745.0,1295.0,1705.0,2070.0,2335.0,965.0,1465.0,1900.0,2255.0,2535.0,0,2535.0,1790.0,5,2420.0,3025.0,1,,0,100,4,AAMA,False,True,550.0,410.0,365.0,265.0
2,5,0,25,24666,1000,5000,1000,500,2,4,3,2,3,2.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,555.0,925.0,1350.0,1745.0,2130.0,745.0,1100.0,1530.0,1905.0,2335.0,0,2335.0,1780.0,5,2420.0,3025.0,2,,0,100,1,AARA,False,True,370.0,425.0,395.0,385.0
